account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date,service_order_id,service_order_type,container_no,container_type,vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_description,milestone_date,notes
NULL,210175929,2021-06-13,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,4,,2021-05-14,"JEDDAH RED SEA GATEWAY TERMINAL",RIAYDH,Algeria,2021-05-15,,,2021-05-01,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-08,0,D01,"Manifest received date",2021-05-08,
NULL,210061875,2021-06-12,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN LAZARO/117E",2,PAPER,2021-05-10,SAJED,JEDDAH,INJHT,2021-04-22,,,2021-04-14,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5457415,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,"Manifest/Bayan received date",2021-04-21,M/R
NULL,256249817,2021-06-14,"TAMKEEN INTERNATIONAL CO","TAMKEEN INTERNATIONAL CO",IMPORT,IH+CCD,SD,DRY,MSL,"CELSIUS NICOSIA/123E",16,"WASHING MACHINE",2021-06-04,SAJED,JEDDAH,CNNKG,2021-06-09,,,0000-00-00,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0865440,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,"Empty return date",2021-06-08,E/R
NULL,256249817,2021-06-14,"TAMKEEN INTERNATIONAL CO","TAMKEEN INTERNATIONAL CO",IMPORT,IH+CCD,SD,DRY,MSL,"CELSIUS NICOSIA/123E",16,"WASHING MACHINE",2021-06-04,SAJED,JEDDAH,CNNKG,2021-06-09,,,0000-00-00,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0895595,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,"Shipment pullout date",2021-06-07,P/O
NULL,256249817,2021-06-14,"TAMKEEN INTERNATIONAL CO","TAMKEEN INTERNATIONAL CO",IMPORT,IH+CCD,SD,DRY,MSL,"CELSIUS NICOSIA/123E",16,"WASHING MACHINE",2021-06-04,SAJED,JEDDAH,CNNKG,2021-06-09,,,0000-00-00,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,SUDU5495046,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,"Actual Delivery Date",2021-06-07,ADD
NULL,912030039,2021-06-07,"ARAB PAPER MANUFACTURING CO LTD","ARAB PAPER MANUFACTURING CO LTD",EXPORT,IH+CCO,SD,REEF,MSL,"CAP SAN TAINARO / 116W",25,"Plastic, plastic articles, new",2021-05-07,SADMM,"SECOND INDUSTRIAL",SWEDEN,2021-03-01,,,2021-03-03,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,NULL,NULL,"AWAD JARALLAH AL QAHTANI",,,2021-03-01,0,D01,"Customs file submission date",0000-00-00,
NULL,ADAJED1711703699,2021-06-30,"BAGADER COMMERCIAL CO LTD","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,5,"GAS COOKERS AND-SPARE PARTS",2021-06-16,SAJED,JEDDAH,EGYPT,2021-06-15,VIRIA0005846,,0000-00-00,0aa1c182-c5ce-4255-93fb-acb073751899,TRK,TCLU6617868,Dry,UTC,JEDDAH,JEDDAH,2021-06-17,0,D01,"Actual Delivery Date",2021-06-22,ADD
NULL,ADAJED1711703699,2021-06-30,"BAGADER COMMERCIAL CO LTD","BAGADER COMMERCIAL CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,5,"GAS COOKERS AND-SPARE PARTS",2021-06-16,SAJED,JEDDAH,EGYPT,2021-06-15,VIRIA0005846,,0000-00-00,0aa1c182-c5ce-4255-93fb-acb073751899,TRK,TCKU6395110,Dry,UTC,JEDDAH,JEDDAH,2021-06-17,0,D01,"Shipment pullout date",2021-06-20,S/P
NULL,608354318,2021-06-08,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",IMPORT,IH+CCD,SD,DRY,MSL,MAERSK,5,"EMPTY TANKS",2021-05-09,SAJED,JEDDAH,NETHERLAND,2021-05-10,,,0000-00-00,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-09,0,D01,"Shipment ready or on-hold",2021-05-11,
NULL,608354318,2021-06-08,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",IMPORT,IH+CCD,SD,DRY,MSL,MAERSK,5,"EMPTY TANKS",2021-05-09,SAJED,JEDDAH,NETHERLAND,2021-05-10,,,0000-00-00,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-09,0,D01,"Duty payment/Final bayan date ",2021-05-11,
NULL,608393818,2021-06-26,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",IMPORT,IH+CCD,SD,DRY,MLL,MAERSK,14,"EMPTY TANKS",2021-06-02,SAJED,JEDDAH,NETHERLAND,2021-06-06,,,0000-00-00,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-06-01,0,D01,"Shipment cleared date",2021-06-02,
NULL,"211084043  ",2021-06-26,"ORBIT ALUMINUM INDUSTRIES","SPRINT FREIGHT N LOGISTIC",EXPORT,IH,SD,DRY,MSL,,3,Aluminium,2021-06-08,JOAHZTM,AQABA,JEDDAH,0000-00-00,,,0000-00-00,0c2a68d5-0221-41f6-932d-225394ff728a,TRK,SUDU7929650,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-02,0,D01,"Actual stuffing date",2021-06-02,A/S
NULL,"211084043  ",2021-06-26,"ORBIT ALUMINUM INDUSTRIES","SPRINT FREIGHT N LOGISTIC",EXPORT,IH,SD,DRY,MSL,,3,Aluminium,2021-06-08,JOAHZTM,AQABA,JEDDAH,0000-00-00,,,0000-00-00,0c2a68d5-0221-41f6-932d-225394ff728a,TRK,MRKU6738000,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-02,0,D01,"Manifest/Bayan received date",0000-00-00,
NULL,208226842,2021-06-04,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,9,TIMBER,2021-05-02,JEDDAH,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00,0c4774b4-30a9-4d10-a908-a74c50f6579d,TRK,HASU4138421,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-06,0,D01,"Docs received date",2021-05-04,D/R
NULL,208226842,2021-06-04,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,9,TIMBER,2021-05-02,JEDDAH,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00,0c4774b4-30a9-4d10-a908-a74c50f6579d,TRK,BSIU9183698,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-06,0,D01,"Docs received date",2021-05-04,D/R
NULL,208226842,2021-06-04,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,9,TIMBER,2021-05-02,JEDDAH,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00,0c4774b4-30a9-4d10-a908-a74c50f6579d,TRK,PONU7652496,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-06,0,D01,"Post shipment document upload date",2021-05-06,P/S
NULL,208226842,2021-06-04,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,9,TIMBER,2021-05-02,JEDDAH,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00,0c4774b4-30a9-4d10-a908-a74c50f6579d,TRK,SUDU5911740,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-06,0,D01,"Empty return date",2021-05-24,E/R
NULL,210756465,2021-06-07,"MADEM GULF INDUSTRIES W L L","MADEM GULF INDUSTRIES W L L",EXPORT,IH+CCO,SD,DRY,MSL,"X-PRESS KANGCHENJUNGA / 0072",4,"WOOD PULP",2021-05-26,BAHRAIN,BAHRAIN,SYDNEY,0000-00-00,,,0000-00-00,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,NULL,NULL,"SAMSON FREIGHT",,,2021-05-15,0,D01,"Shipment cleared date",2021-05-22,
NULL,210946309,2021-06-27,"TETRA PAK MANUFACTURING LTD","INDEVCO FOR INDUSTRIAL DEVELOPMENT",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN LAZARO/120W",4,PAPER,2021-06-05,SAJED,JEDDAH,USYS9,2021-06-01,,,2021-05-23,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MSKU9531467,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,"Actual stuffing date",2021-05-24,A/S
NULL,BIE104785714,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MLL,MSC,4,"CARBON BLACK",2021-06-18,SAKAP,RABIGH,NETHERLAND,0000-00-00,VIRIA0005791,,0000-00-00,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSDU8193349,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,"Actual Delivery Date",2021-06-21,ADD
NULL,BIE104785714,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MLL,MSC,4,"CARBON BLACK",2021-06-18,SAKAP,RABIGH,NETHERLAND,0000-00-00,VIRIA0005791,,0000-00-00,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSCU4731041,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,"Shipment pullout date",2021-06-21,P/O
NULL,BIE104785714,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MLL,MSC,4,"CARBON BLACK",2021-06-18,SAKAP,RABIGH,NETHERLAND,0000-00-00,VIRIA0005791,,0000-00-00,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,CLHU4758080,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,"Shipment pullout date",2021-06-21,P/O
NULL,211202546,2021-06-27,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,SHAMS,9,GLASS,2021-06-03,SAJED,,YAMAN,0000-00-00,,,2021-06-03,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU3043470,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,"Manifest/Bayan received date",2021-06-10,M/R
NULL,211202546,2021-06-27,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,SHAMS,9,GLASS,2021-06-03,SAJED,,YAMAN,0000-00-00,,,2021-06-03,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7443801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,"Containers pullout from terminal (Date)",2021-06-03,P/O
NULL,210439306,2021-06-09,"AL AREEKY","AL AREEKY",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN SOUNIO/121W",10,"WASTE PAPER",2021-06-12,SADMM,DAMMAM,INDIA,0000-00-00,,,2021-05-10,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRSU3680119,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,"Actual Gate-in date",0000-00-00,
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,MAEU3459840,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Post shipment document upload date",2021-05-05,P/S
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,MAEU3426039,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Shipment pullout date",2021-05-05,P/O
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,SUDU8739613,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Empty return date",2021-05-05,ADD
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,MRKU4155880,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Actual Delivery Date",2021-05-05,ADD
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,SUDU8739613,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Shipment pullout date",2021-05-05,P/O
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,PONU1881849,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Actual Delivery Date",2021-05-05,ADD
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,MSKU6343105,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Actual Delivery Date",2021-05-05,ADD
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,MAEU3429085,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Docs received date",2021-05-05,D/R
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,SUDU5405588,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Empty return date",2021-05-05,ADD
NULL,MAEU204601996,2021-06-13,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,30,"EMPTY CONTAINERS",2021-05-05,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005698,5614170641,0000-00-00,0f9df260-6720-4a97-9199-22fcebff10c5,TRK,MRKU0170802,DRY,KTS,JUBAIL,DAMMAM,2021-05-02,0,D01,"Post shipment document upload date",2021-05-05,P/S
NULL,211431383,2021-06-27,"AL REFAI FORWARDING & CLEARING EST","FIVE HUNDRED SOFTWARE TECHNOLOGY",EXPORT,IH,SD,DRY,MSL,,1,"FOOD STUF",2021-06-22,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00,0fb87f7b-a392-4ca3-a0e2-a4882d66cbc6,TRK,TLLU6899142,DRY,SORAQIA,AMMAN,"AQABA TERMINAL",2021-06-16,0,D01,"Containers pullout from terminal (Date)",2021-06-16,P/O
NULL,211431383,2021-06-27,"AL REFAI FORWARDING & CLEARING EST","FIVE HUNDRED SOFTWARE TECHNOLOGY",EXPORT,IH,SD,DRY,MSL,,1,"FOOD STUF",2021-06-22,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00,0fb87f7b-a392-4ca3-a0e2-a4882d66cbc6,TRK,TLLU6899142,DRY,SORAQIA,AMMAN,"AQABA TERMINAL",2021-06-16,0,D01,"Actual Gate-in date",2021-06-16,A/G
NULL,912157269,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,4,BANANA,2021-05-14,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000761,,0000-00-00,0ff7bec7-e0dc-46ef-b4d9-b5efd91cb18f,TRK,SUDU8150428,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-05-26,0,D01,"Post shipment document upload date",2021-05-30,P/S
NULL,912559596,2021-06-29,"AL KARSF TRADING EST","AL KARSF TRADING EST",EXPORT,IH,SD,DRY,MSL,,4,ACID,2021-06-07,SUDAN,,SAJED,2021-06-07,,,0000-00-00,104ac8f2-9eba-4756-8ad8-561db44af477,TRK,"MRKU9037370 ",DRY,SBT-LEASED,SUDAN,JEDDAH,2021-06-07,0,D01,"Containers pullout from terminal (Date)",2021-06-16,P/O
NULL,912455527,2021-06-27,"MALEK ALBUSTAN CO","MALEK ALBUSTAN CO",IMPORT,IH+CCD,CY,REEF,MSL,,2,ONION,2021-06-10,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000827,,0000-00-00,1050ec4c-9a8b-474b-82fd-421f50d1f49b,TRK,MSWU0049630,REEF,SWC,SHUIWAKH,"SULYBIA ",2021-06-10,0,D01,"Post shipment document upload date",2021-06-15,P/S
NULL,912455527,2021-06-27,"MALEK ALBUSTAN CO","MALEK ALBUSTAN CO",IMPORT,IH+CCD,CY,REEF,MSL,,2,ONION,2021-06-10,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000827,,0000-00-00,1050ec4c-9a8b-474b-82fd-421f50d1f49b,TRK,PONU4910880,REEF,SWC,SHUIWAKH,"SULYBIA ",2021-06-10,0,D01,"Post shipment document upload date",2021-06-15,P/S
NULL,HLCUVA3210309137,2021-06-24,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,MLL,,10,GLASS,2021-05-04,KWSAATM,"SHUAIBA ","SANTOS ",0000-00-00,VIKWI0000743,5614126273,0000-00-00,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,NULL,NULL,SWC,,,2021-05-10,0,D01,"D/O collection date",2021-05-02,
NULL,912161784,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,4,"FRESH GREEN CHIQUITA BANANAS",2021-05-02,SAJED,JEDDAH,GUAYAQUIL,2021-04-14,,,0000-00-00,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-02,1,D01,"D/O collection date",2021-05-09,
NULL,209983131,2021-06-05,"JUBAIL PALLET PLANT","JUBAIL PALLET PLANT",IMPORT,IH+CCD,CY,DRY,MSL,"MAERSK LABERINTO / 117N",5,PALLETS,2021-06-10,SADMM,JUBAIL,BRAZIL,2021-05-20,VIRIA0005665,,0000-00-00,126cf9cb-e06d-4160-883e-042674a38f30,CLR,NULL,NULL,"AWAD JARALLAH AL QAHTANI",,,2021-05-30,0,D01,"Docs received date",2021-05-20,
NULL,210274622,2021-06-12,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",EXPORT,IH+CCO,SD,DRY,MSL,"MERKUR KYRENIA / 115W",4,PAPER,2021-05-03,SAJED,JEDDAH,LYBEG,2021-04-25,,,2021-04-14,131a89fd-53f1-4b65-9f42-aad507738c03,TRK,UETU5695880,DRY,UTC,JEDDAH,JEDDAH,2021-04-21,0,D01,"Manifest/Bayan received date",2021-04-25,M/R
NULL,210040855,2021-06-24,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,5,TIMBER,2021-06-13,SAJED,JEDDAH,SWEDEN,0000-00-00,,,0000-00-00,133ef69f-65a5-4943-92a5-eea1e014383b,TRK,MRKU2729021,DRY,SBT-LEASED,SAJED,JEDDAH,2021-06-15,0,D01,"Post shipment document upload date",2021-06-15,P/O
NULL,210040855,2021-06-24,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,5,TIMBER,2021-06-13,SAJED,JEDDAH,SWEDEN,0000-00-00,,,0000-00-00,133ef69f-65a5-4943-92a5-eea1e014383b,TRK,MRSU3675621,DRY,SBT-LEASED,SAJED,JEDDAH,2021-06-15,0,D01,"Docs received date",2021-06-15,D/R
NULL,210040855,2021-06-24,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,5,TIMBER,2021-06-13,SAJED,JEDDAH,SWEDEN,0000-00-00,,,0000-00-00,133ef69f-65a5-4943-92a5-eea1e014383b,TRK,MRKU2795933,DRY,SBT-LEASED,SAJED,JEDDAH,2021-06-15,0,D01,"Shipment pullout date",2021-06-16,P/O
NULL,210040855,2021-06-24,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,MSL,,5,TIMBER,2021-06-13,SAJED,JEDDAH,SWEDEN,0000-00-00,,,0000-00-00,133ef69f-65a5-4943-92a5-eea1e014383b,TRK,MRKU2795933,DRY,SBT-LEASED,SAJED,JEDDAH,2021-06-15,0,D01,"Post shipment document upload date",2021-06-15,P/O
NULL,210520090,2021-06-29,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,TIMBER,2021-06-25,SAJED,,SWEDEN,0000-00-00,,,0000-00-00,13671906-e312-417f-9c75-70037f3b7e39,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-31,0,D01,"Docs received date",2021-05-31,
NULL,211079442,2021-06-10,"GULF ALUMINIUM ROLLING MILL","GULF ALUMINIUM ROLLING MILL",EXPORT,CCO,SD,DRY,MSL,"X-PRESS KANGCHENJUNGA / 0073",17,"ALUMINIUM ARTICLES",2021-06-02,BAHRAIN,BAHRAIN,"UNITED STATES",0000-00-00,,,2021-05-26,13be1f2f-dde2-4fdf-95a2-7366952406dc,CLR,NULL,NULL,"SAMSON FREIGHT",,,2021-05-26,0,D01,"Initial Bayan date",2021-05-26,
NULL,912339804,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,3,Glass,2021-05-18,SAJED,JEDDAH,IRELAND,2021-04-25,,,2021-04-25,13d3d723-e350-46dd-90f3-4c5155d1ae3d,TRK,MAEU4668459,DRY,"AL ZAFER",JEDDAH,YANBU,2021-05-02,0,D01,"Actual Gate-in date",2021-05-12,AG
NULL,210218052,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,5,GLASS,2021-05-08,JEDDAH,,BANGALDESH,0000-00-00,,,0000-00-00,147888c5-3e9f-4c74-a114-3119271790c3,TRK,MSKU3917278,DRY,UTC,YANBU,BANGALDESH,2021-05-02,0,D01,"Manifest/Bayan received date",2021-04-29,M/R
NULL,210218052,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,5,GLASS,2021-05-08,JEDDAH,,BANGALDESH,0000-00-00,,,0000-00-00,147888c5-3e9f-4c74-a114-3119271790c3,TRK,MSKU3875716,DRY,UTC,YANBU,BANGALDESH,2021-05-02,0,D01,"Actual stuffing date",2021-04-29,A/S
NULL,210218052,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,5,GLASS,2021-05-08,JEDDAH,,BANGALDESH,0000-00-00,,,0000-00-00,147888c5-3e9f-4c74-a114-3119271790c3,TRK,MSKU3875716,DRY,UTC,YANBU,BANGALDESH,2021-05-02,0,D01,"Containers pullout from terminal (Date)",2021-04-29,P/O
NULL,210218052,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,5,GLASS,2021-05-08,JEDDAH,,BANGALDESH,0000-00-00,,,0000-00-00,147888c5-3e9f-4c74-a114-3119271790c3,TRK,TCKU3580095,DRY,UTC,YANBU,BANGALDESH,2021-05-02,0,D01,"Manifest/Bayan received date",2021-04-29,M/R
NULL,210016435,2021-06-26,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,"Hapag Lloy","TSS SHAMS/2108",33,ALUMINIUM,2021-06-12,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-17,14df791a-9224-43a1-b1ff-a621298f76ca,TRK,MSKU9572358,DRY,"AL ZAFER",JEDDAH,JEDDAH,2021-05-18,0,D01,"Actual stuffing date",2021-05-18,A/S
NULL,210016435,2021-06-26,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,"Hapag Lloy","TSS SHAMS/2108",33,ALUMINIUM,2021-06-12,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-17,14df791a-9224-43a1-b1ff-a621298f76ca,TRK,"SUDU8946821 ",DRY,"AL ZAFER",JEDDAH,JEDDAH,2021-05-18,0,D01,"Actual stuffing date",2021-05-18,A/S
NULL,210016435,2021-06-26,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,"Hapag Lloy","TSS SHAMS/2108",33,ALUMINIUM,2021-06-12,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-17,14df791a-9224-43a1-b1ff-a621298f76ca,TRK,PONU7655598,DRY,"AL ZAFER",JEDDAH,JEDDAH,2021-05-18,0,D01,"Actual stuffing date",2021-05-18,A/S
NULL,912186517,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,6,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000803,,0000-00-00,167273c2-fc02-483e-88d7-415155b713f0,CLR,NULL,NULL,"SERVICE WAREHOUSE",,,2021-05-20,0,D01,"D/O collection date",2021-05-24,
NULL,210616017,2021-06-27,ATLAS,ATLAS,IMPORT,IH+CCD,CY,DRY,MSL,,6,WOOD,2021-06-18,KWSWKTM,SHUWAIKH,KOPER,0000-00-00,VIKWI0000835,5614126379,0000-00-00,16a1a5be-3772-4f42-aa47-ccf1e061c9e2,TRK,SUDU8658580,DRY,SWC,SHUIABA,"ARYIDA ",2021-06-18,0,D01,"Shipment pullout date",2021-06-21,P/O
